apartment_id,building_age_years,wing,entrance,floor,apartment_area_m2,ceiling_height_m,window_quality,heating_type,corner_apartment,room_temp_c,window_ventilation_per_day,humidity_pct,radiator_distance_m,children_count,cat_present,robot_vacuum,tree_species,tree_height_cm,tree_form,stand_type,cut_days_before_jan1,potted_tree,waterings_per_week,mist_spray,tinsel_level,ornaments_weight_kg,led_garland,garland_hours_per_day,survived_to_18jan
apt_train_007616,27,north,4,1,75.9,2.75,normal,central,0,22.0,1,41.0,0.49,0,0,0,spruce,151,normal,bucket,1,0,3.0,0,medium,0.9,1,8.3,0
apt_train_007617,27,east,12,19,57.1,2.73,new,central,1,23.1,3,45.0,0.86,1,0,0,fir,208,dense,water_reservoir,14,0,11.0,1,high,2.24,1,2.7,1
apt_train_007618,27,west,5,4,31.3,2.59,normal,central,1,23.4,4,38.0,0.62,0,0,0,spruce,189,sparse,bucket,15,0,4.0,0,medium,2.84,0,6.2,0
apt_train_007619,27,south,4,22,73.5,2.72,new,central,0,22.9,2,37.0,0.45,0,0,1,spruce,144,normal,water_reservoir,3,0,6.0,1,high,3.46,1,10.6,0
apt_train_007620,27,east,12,19,47.3,2.72,normal,central,1,20.4,3,50.0,1.99,1,0,0,spruce,178,normal,simple_stand,6,0,0.0,0,high,3.54,1,14.2,1
apt_train_007621,27,east,10,3,23.9,2.63,new,central,1,23.9,1,51.0,1.03,0,0,0,spruce,190,dense,water_reservoir,8,0,4.0,0,medium,3.27,1,10.3,0
apt_train_007622,27,east,7,12,61.2,,new,electric_heater,0,24.3,1,50.0,1.24,1,0,0,fir,131,sparse,bucket,8,0,4.0,0,medium,2.28,1,12.2,1
apt_train_007623,27,south,10,1,25.0,2.7,normal,electric_heater,1,22.0,2,53.0,0.87,1,0,0,pine,193,dense,bucket,9,0,5.0,0,medium,2.68,0,0.5,0
apt_train_007624,27,south,9,15,92.7,2.85,old,electric_heater,1,24.8,3,42.0,0.96,0,1,0,pine,159,normal,water_reservoir,6,0,8.0,0,medium,2.79,1,5.0,1
apt_train_007625,27,north,10,10,93.1,2.64,new,central,0,22.8,0,49.0,1.18,0,0,0,spruce,122,normal,water_reservoir,8,0,6.0,0,high,2.14,1,6.5,0
apt_train_007626,27,south,8,2,47.6,2.59,normal,electric_heater,0,22.0,0,,2.51,2,0,0,spruce,170,sparse,simple_stand,6,0,3.0,0,high,2.17,1,8.0,0
apt_train_007627,27,south,11,5,42.9,2.71,old,central,0,21.5,4,40.0,1.27,0,0,1,spruce,161,normal,simple_stand,11,0,3.0,1,low,1.02,0,10.0,0
apt_train_007628,27,north,2,18,34.5,2.72,old,central,1,20.3,4,38.0,0.15,1,0,0,spruce,163,normal,water_reservoir,11,0,5.0,1,medium,1.7,1,9.2,0
apt_train_007629,27,east,9,23,64.7,2.71,old,central,1,21.4,3,44.0,1.08,0,1,0,fir,207,dense,bucket,12,0,4.0,0,low,2.34,1,4.5,0
apt_train_007630,27,south,1,28,62.6,2.74,normal,central,0,22.3,1,52.0,2.56,1,0,0,fir,192,dense,simple_stand,11,0,4.0,1,medium,1.76,1,12.9,0
apt_train_007631,27,west,1,15,39.9,2.59,normal,central,0,23.6,1,39.0,2.03,0,0,1,pine,213,dense,water_reservoir,9,0,,1,medium,2.29,0,12.4,1
apt_train_007632,27,east,7,7,34.8,2.72,normal,central,1,23.1,4,36.0,3.07,0,0,0,spruce,135,normal,bucket,8,0,4.0,0,low,0.94,0,7.8,0
apt_train_007633,27,west,8,12,57.9,2.71,normal,central,0,22.2,0,48.0,0.55,1,0,0,spruce,163,normal,unknown,15,0,5.0,1,low,2.53,1,8.0,1
apt_train_007634,27,east,2,11,55.5,2.68,old,central,0,23.8,1,55.0,1.11,0,0,0,spruce,222,normal,water_reservoir,3,0,7.0,0,medium,3.06,1,1.8,1
apt_train_007635,27,south,6,28,75.3,2.57,new,central,1,22.7,4,44.0,1.64,2,0,1,fir,194,normal,simple_stand,5,0,4.0,1,low,2.52,1,12.5,1
apt_train_007636,27,south,6,12,32.2,2.71,normal,electric_heater,1,24.3,2,40.0,0.56,0,0,0,fir,134,normal,simple_stand,0,0,,0,high,2.96,1,7.0,0
apt_train_007637,27,north,5,24,78.6,2.64,old,electric_heater,0,23.3,4,40.0,2.75,2,0,0,fir,205,normal,bucket,7,0,6.0,1,medium,1.76,1,9.4,1
apt_train_007638,27,east,4,11,34.8,2.45,normal,central,1,21.1,3,,0.57,0,1,0,fir,179,normal,simple_stand,11,0,5.0,1,low,1.69,1,9.5,0
apt_train_007639,27,south,12,14,52.3,2.8,new,electric_heater,1,22.6,3,54.0,0.81,0,0,0,pine,157,normal,unknown,12,0,0.0,1,high,2.76,1,8.9,0
apt_train_007640,27,north,12,22,44.3,2.59,old,central,1,21.1,2,46.0,2.16,0,0,0,spruce,156,normal,simple_stand,6,0,2.0,0,medium,1.78,1,6.4,0
apt_train_007641,27,north,8,28,62.2,2.56,new,central,0,22.5,2,37.0,0.65,0,0,0,pine,143,normal,simple_stand,7,0,5.0,0,low,2.59,1,13.8,0
apt_train_007642,27,west,7,10,59.9,2.67,normal,central,0,20.9,3,52.0,,2,0,0,spruce,136,normal,bucket,0,0,8.0,0,low,2.83,1,13.3,1
apt_train_007643,27,north,11,16,36.1,2.94,normal,central,0,19.3,1,44.0,0.47,0,0,0,spruce,182,dense,water_reservoir,2,0,4.0,0,medium,1.98,1,8.3,0
apt_train_007644,27,north,5,10,34.1,2.89,new,central,1,19.6,3,42.0,0.51,3,0,0,spruce,130,normal,water_reservoir,11,0,,0,low,1.34,0,5.4,0
apt_train_007645,27,west,3,23,36.1,2.62,old,electric_heater,1,20.8,5,41.0,0.7,0,0,1,spruce,235,normal,bucket,11,0,4.0,0,low,3.6,1,14.6,0
apt_train_007646,27,west,3,21,61.3,2.65,old,central,1,23.0,2,37.0,1.0,2,0,1,spruce,216,normal,water_reservoir,12,0,6.0,0,low,1.86,0,12.1,0
apt_train_007647,27,west,10,27,82.7,2.63,normal,central,0,23.9,2,34.0,0.97,0,0,0,spruce,121,dense,bucket,11,0,3.0,0,medium,2.11,1,15.9,0
apt_train_007648,27,south,12,24,75.5,2.63,normal,electric_heater,1,24.6,3,25.0,2.04,0,1,1,fir,137,dense,bucket,5,0,,0,low,2.5,1,6.5,0
apt_train_007649,27,south,7,21,69.5,2.9,new,central,0,20.8,1,47.0,0.4,0,1,1,spruce,143,dense,water_reservoir,12,0,6.0,1,low,1.31,0,2.6,1
apt_train_007650,27,north,1,9,57.4,2.74,normal,electric_heater,0,19.8,2,42.0,1.58,0,0,0,pine,165,sparse,bucket,7,0,3.0,1,high,2.34,1,7.5,1
apt_train_007651,27,west,1,19,74.2,2.54,old,central,0,26.7,2,27.0,0.67,2,0,1,pine,187,normal,simple_stand,7,0,2.0,1,low,0.94,0,5.6,0
apt_train_007652,27,east,9,16,21.5,2.62,normal,central,1,23.3,1,35.0,0.38,2,1,0,fir,146,normal,simple_stand,8,0,3.0,0,medium,3.12,1,,1
apt_train_007653,27,south,7,30,81.0,2.8,new,electric_heater,0,25.8,3,47.0,2.32,0,0,0,spruce,115,sparse,bucket,15,0,,0,high,2.88,1,7.0,0
apt_train_007654,27,east,9,3,44.6,2.58,normal,central,1,24.1,2,40.0,0.42,1,1,0,spruce,205,sparse,simple_stand,10,0,,1,medium,1.58,1,5.6,0
apt_train_007655,27,west,12,13,77.0,2.73,old,central,1,21.5,3,,0.72,2,0,0,spruce,234,normal,simple_stand,0,0,5.0,0,low,1.92,1,9.0,1
apt_train_007656,27,north,6,3,76.0,2.63,new,central,1,22.3,2,31.0,1.15,2,1,0,spruce,117,normal,simple_stand,7,0,4.0,0,medium,4.1,1,6.7,1
apt_train_007657,27,east,1,28,77.8,2.76,normal,electric_heater,0,24.5,1,38.0,,1,1,0,pine,159,normal,simple_stand,9,0,3.0,1,medium,2.03,1,1.9,0
apt_train_007658,27,west,6,30,50.9,2.88,old,central,1,24.2,4,37.0,1.62,2,1,0,spruce,217,dense,simple_stand,13,0,4.0,1,medium,0.18,1,,1
apt_train_007659,27,east,1,3,25.5,2.48,normal,central,1,20.4,3,40.0,0.45,1,1,0,fir,135,sparse,simple_stand,10,0,4.0,1,medium,3.52,0,3.2,0
apt_train_007660,27,north,5,22,67.3,2.83,new,central,0,20.6,2,43.0,0.79,0,0,1,spruce,190,dense,water_reservoir,11,0,4.0,1,low,2.29,1,8.6,1
apt_train_007661,27,east,5,21,53.2,2.65,normal,central,0,23.3,2,,1.39,1,1,1,spruce,149,normal,unknown,1,0,6.0,0,low,2.74,1,9.0,1
apt_train_007662,27,east,1,17,35.3,2.75,new,central,0,22.1,2,36.0,1.7,1,0,1,fir,176,dense,water_reservoir,13,0,6.0,0,medium,1.93,1,0.0,1
apt_train_007663,27,north,5,9,45.9,2.78,normal,central,0,24.4,1,49.0,0.82,0,0,0,spruce,176,dense,simple_stand,8,0,4.0,1,high,2.55,1,15.1,0
apt_train_007664,27,north,11,28,40.1,,normal,central,0,20.4,0,44.0,1.03,1,0,0,pine,153,dense,simple_stand,0,0,2.0,0,medium,2.66,0,13.1,1
apt_train_007665,27,south,4,20,96.3,2.67,new,central,0,23.3,1,32.0,2.72,1,0,0,spruce,190,dense,simple_stand,12,0,4.0,0,low,0.56,1,16.6,1
apt_train_007666,27,north,10,27,56.8,2.61,normal,central,0,21.3,1,39.0,1.05,1,0,0,pine,164,dense,water_reservoir,6,0,5.0,1,medium,3.1,1,9.9,1
apt_train_007667,27,west,12,28,37.1,2.72,normal,central,1,20.5,3,41.0,1.32,1,0,1,spruce,105,normal,bucket,16,0,1.0,0,high,2.29,1,3.2,1
apt_train_007668,27,north,9,19,72.1,2.66,normal,central,1,20.0,2,47.0,1.75,0,0,0,spruce,230,dense,bucket,8,0,4.0,0,low,0.77,1,6.5,1
apt_train_007669,27,south,7,1,35.6,2.56,normal,central,0,22.9,1,36.0,0.57,1,0,1,pine,187,dense,bucket,16,0,5.0,0,low,0.0,1,3.2,1
apt_train_007670,27,south,2,6,61.0,2.68,old,electric_heater,0,25.7,2,,0.84,0,0,0,pine,195,normal,simple_stand,10,0,7.0,0,high,1.61,1,0.0,1
apt_train_007671,27,east,7,10,36.3,2.62,normal,central,0,21.2,2,41.0,0.56,0,1,0,fir,150,dense,simple_stand,15,0,0.0,1,low,2.46,1,2.2,0
apt_train_007672,27,west,11,21,84.2,2.46,normal,central,0,22.4,1,43.0,1.23,1,0,1,fir,194,dense,simple_stand,1,0,5.0,0,medium,2.63,1,1.1,1
apt_train_007673,27,west,6,24,50.5,2.76,new,central,1,23.9,1,25.0,1.83,0,0,0,fir,131,dense,simple_stand,15,0,2.0,1,low,0.98,0,13.7,0
apt_train_007674,27,north,1,29,65.7,2.57,normal,central,0,20.1,1,31.0,1.66,2,0,0,spruce,109,normal,water_reservoir,2,1,2.0,0,low,2.53,1,11.2,1
apt_train_007675,27,west,5,15,32.7,2.76,new,central,1,21.1,1,45.0,0.56,0,0,0,pine,228,dense,water_reservoir,9,0,4.0,0,low,3.45,1,1.1,0
apt_train_007676,27,east,12,15,58.9,2.83,new,central,1,24.7,1,36.0,0.22,1,0,0,spruce,224,dense,bucket,8,0,4.0,0,medium,2.07,1,4.0,0
apt_train_007677,27,west,6,18,63.3,2.64,new,central,1,22.1,2,32.0,1.44,3,1,1,spruce,172,normal,bucket,9,0,5.0,1,medium,2.58,0,4.9,0
apt_train_007678,27,east,2,21,18.0,2.83,normal,central,1,22.9,2,38.0,1.46,0,1,0,spruce,182,dense,simple_stand,10,0,2.0,0,medium,1.17,1,2.5,0
apt_train_007679,27,north,9,24,52.8,,normal,central,1,23.9,1,41.0,1.23,0,0,0,spruce,121,normal,simple_stand,7,0,1.0,1,medium,1.06,0,2.4,0
apt_train_007680,27,north,6,7,46.0,2.57,normal,electric_heater,1,20.4,2,56.0,0.86,0,0,0,pine,127,dense,simple_stand,7,0,,0,medium,1.75,1,15.8,1
apt_train_007681,27,west,8,6,64.7,2.8,normal,central,0,20.6,3,54.0,3.17,0,1,0,spruce,166,normal,simple_stand,5,0,5.0,0,high,2.57,1,0.0,0
apt_train_007682,27,north,10,15,57.3,2.69,new,central,0,23.0,2,42.0,1.12,1,0,0,pine,216,normal,water_reservoir,7,0,2.0,1,medium,2.48,1,4.4,1
apt_train_007683,27,north,10,29,39.8,2.62,new,central,0,25.2,2,46.0,2.4,0,0,0,fir,194,dense,bucket,7,0,4.0,1,high,1.63,1,0.0,0
apt_train_007684,27,east,5,3,38.6,2.72,normal,central,0,21.0,0,31.0,3.5,0,0,0,fir,144,dense,simple_stand,3,0,3.0,0,low,3.99,1,6.3,1
apt_train_007685,27,west,4,26,58.4,2.75,normal,central,0,21.9,2,46.0,0.52,1,0,0,spruce,176,dense,bucket,8,0,3.0,0,medium,2.81,0,4.9,1
apt_train_007686,27,north,2,28,65.9,2.68,new,central,0,21.5,0,34.0,,1,0,0,fir,163,sparse,simple_stand,13,0,3.0,1,low,1.36,0,8.7,0
apt_train_007687,27,east,6,22,44.7,2.55,new,central,1,24.5,3,45.0,0.15,0,1,0,spruce,161,normal,water_reservoir,5,0,4.0,1,medium,2.18,0,7.0,0
apt_train_007688,27,west,2,19,44.1,2.89,new,central,0,22.1,1,45.0,0.94,1,0,0,spruce,143,normal,simple_stand,4,0,3.0,0,high,2.49,1,10.1,0
apt_train_007689,27,east,9,20,39.6,2.59,normal,central,1,18.9,2,45.0,0.43,1,0,1,spruce,175,normal,water_reservoir,5,0,7.0,0,high,3.09,1,,1
apt_train_007690,27,east,1,8,86.9,2.58,normal,central,0,21.5,0,53.0,1.47,1,0,1,spruce,154,normal,simple_stand,11,0,0.0,1,medium,1.19,1,9.3,0
apt_train_007691,27,east,8,25,64.1,2.86,normal,central,0,23.1,1,,0.6,1,0,1,spruce,153,dense,bucket,16,0,3.0,0,medium,2.72,0,6.4,1
apt_train_007692,27,north,6,15,93.6,2.65,normal,central,1,26.1,5,51.0,0.6,2,0,1,fir,155,normal,simple_stand,7,0,1.0,0,medium,,1,7.9,1
apt_train_007693,27,south,7,10,63.4,2.69,old,central,0,22.8,2,24.0,2.07,0,0,1,fir,203,dense,simple_stand,2,0,2.0,1,low,0.79,1,14.0,1
apt_train_007694,27,west,12,25,39.1,2.58,normal,central,1,22.3,1,31.0,1.06,1,0,0,fir,129,dense,simple_stand,8,0,3.0,0,low,0.0,0,12.4,0
apt_train_007695,27,south,9,13,78.4,2.58,new,electric_heater,1,25.4,1,36.0,1.9,0,1,0,pine,162,normal,water_reservoir,10,0,2.0,0,medium,2.6,1,7.7,1
apt_train_007696,27,north,8,4,79.7,2.81,normal,central,0,22.2,1,31.0,1.88,0,1,0,spruce,192,normal,simple_stand,0,0,,1,low,2.3,1,9.5,0
apt_train_007697,27,west,8,23,21.4,2.8,old,central,1,25.3,5,47.0,0.17,1,0,0,fir,194,normal,simple_stand,6,0,,0,medium,1.22,0,4.4,1
apt_train_007698,27,north,12,11,90.5,2.74,normal,central,1,24.0,3,41.0,1.43,1,0,1,pine,165,normal,simple_stand,1,0,1.0,0,medium,0.98,1,4.8,1
apt_train_007699,27,south,6,7,30.4,2.62,normal,electric_heater,1,25.5,2,25.0,1.28,1,0,1,spruce,141,normal,simple_stand,0,0,0.0,0,medium,2.89,1,1.0,0
apt_train_007700,27,north,1,18,65.8,2.76,normal,electric_heater,0,23.3,2,39.0,0.59,1,0,0,fir,156,sparse,bucket,12,0,3.0,0,low,0.63,0,10.7,0
apt_train_007701,27,west,2,20,35.1,2.56,normal,electric_heater,0,25.1,2,39.0,0.66,1,0,1,fir,221,sparse,simple_stand,3,0,4.0,0,low,0.51,1,0.0,0
apt_train_007702,27,south,2,25,57.5,2.64,old,electric_heater,0,25.0,1,60.0,1.72,0,0,0,pine,191,normal,simple_stand,10,0,3.0,0,medium,2.63,1,14.5,1
apt_train_007703,27,east,12,14,80.5,2.87,new,central,1,21.6,1,46.0,0.8,1,0,0,fir,147,normal,water_reservoir,15,0,5.0,0,high,1.73,1,11.6,1
apt_train_007704,27,east,6,27,75.6,2.46,new,central,1,20.0,2,44.0,2.05,0,0,0,spruce,134,sparse,water_reservoir,13,0,5.0,0,medium,1.35,1,,0
apt_train_007705,27,south,1,9,52.7,2.73,normal,central,0,23.5,1,34.0,0.15,1,1,0,fir,148,dense,water_reservoir,6,0,7.0,0,medium,4.58,1,4.7,0
apt_train_007706,27,west,4,30,18.0,2.83,normal,central,1,23.9,2,40.0,1.14,0,1,0,spruce,145,dense,simple_stand,5,0,1.0,0,low,2.75,0,2.0,1
apt_train_007707,27,south,5,28,65.6,2.74,normal,central,0,22.9,0,51.0,3.5,1,1,1,fir,165,normal,water_reservoir,7,1,10.0,0,medium,2.19,1,6.9,1
apt_train_007708,27,east,1,5,43.6,2.66,old,central,0,24.0,2,54.0,0.89,1,0,1,pine,195,dense,water_reservoir,6,0,6.0,0,medium,1.23,0,2.1,0
apt_train_007709,27,east,1,5,65.0,2.82,new,central,0,25.4,1,44.0,0.73,0,0,0,pine,241,normal,bucket,9,0,2.0,0,medium,2.69,1,7.3,0
apt_train_007710,27,east,8,21,69.5,2.74,old,electric_heater,0,23.7,2,37.0,1.29,1,0,0,spruce,183,dense,water_reservoir,1,0,5.0,1,high,3.66,1,8.6,1
apt_train_007711,27,south,7,28,62.0,2.61,normal,central,0,23.6,0,29.0,0.34,0,0,0,spruce,126,normal,simple_stand,9,0,,1,medium,4.16,0,1.2,0
apt_train_007712,27,south,5,1,82.6,2.91,new,central,0,21.9,1,49.0,1.25,1,0,1,pine,105,normal,water_reservoir,2,1,5.0,0,medium,1.91,1,4.4,1
apt_train_007713,27,south,2,16,46.9,2.92,normal,central,0,20.3,1,40.0,1.2,0,0,0,spruce,174,normal,simple_stand,5,0,3.0,0,medium,3.23,1,5.9,1
apt_train_007714,27,north,2,15,45.5,2.9,normal,central,0,19.5,0,44.0,0.48,3,0,0,spruce,230,normal,simple_stand,15,0,5.0,1,high,,1,7.5,0
apt_train_007715,27,west,11,25,46.8,2.6,normal,central,0,23.5,2,36.0,0.6,0,0,0,fir,170,dense,simple_stand,9,0,3.0,1,medium,0.09,1,10.5,1
apt_train_007716,27,north,8,16,74.3,2.72,old,central,0,19.9,4,,0.75,0,0,0,spruce,198,dense,bucket,12,0,,0,low,0.91,1,10.0,1
apt_train_007717,27,west,3,23,63.8,2.68,new,central,1,22.3,2,41.0,0.61,0,0,0,spruce,171,dense,simple_stand,5,0,3.0,0,low,3.25,1,5.0,0
apt_train_007718,27,west,10,13,49.8,2.9,old,central,0,22.1,3,41.0,,1,0,0,spruce,207,normal,water_reservoir,6,0,5.0,0,low,2.88,1,4.3,0
apt_train_007719,27,north,3,17,29.3,2.45,normal,central,1,21.6,3,54.0,2.0,1,1,1,fir,167,dense,simple_stand,8,0,0.0,0,medium,2.85,0,4.0,1
apt_train_007720,27,south,10,14,81.5,2.49,old,central,0,23.8,2,40.0,0.33,1,0,0,spruce,130,dense,bucket,3,0,4.0,0,medium,1.99,1,,0
apt_train_007721,27,north,7,14,79.9,2.73,normal,electric_heater,0,23.7,4,48.0,1.32,1,1,1,spruce,215,dense,water_reservoir,7,0,,0,medium,2.86,0,5.0,1
apt_train_007722,27,south,2,16,42.5,2.77,old,central,0,20.5,1,,0.68,0,0,0,fir,197,normal,water_reservoir,14,0,5.0,0,low,2.58,1,2.2,0
apt_train_007723,27,south,8,14,36.9,2.51,normal,central,0,23.9,3,44.0,0.81,1,0,0,spruce,193,normal,water_reservoir,0,0,10.0,0,medium,3.02,0,10.0,1
apt_train_007724,27,north,2,10,70.4,2.62,old,central,0,19.9,2,46.0,0.62,2,0,1,spruce,189,dense,simple_stand,11,0,5.0,1,medium,1.93,1,2.5,0
apt_train_007725,27,north,10,9,79.1,2.45,normal,central,0,18.6,0,50.0,0.52,1,0,1,fir,141,normal,unknown,6,0,8.0,0,medium,0.36,1,7.8,1
apt_train_007726,27,north,3,9,37.7,2.57,normal,central,1,21.8,3,44.0,1.81,0,0,0,spruce,234,dense,bucket,2,0,3.0,1,low,3.85,1,,1
apt_train_007727,27,west,9,11,70.1,2.64,normal,central,1,23.3,4,39.0,0.67,2,0,0,fir,116,dense,water_reservoir,6,0,8.0,0,medium,3.86,1,4.4,1
apt_train_007728,27,west,5,8,94.3,2.64,new,central,0,22.2,1,38.0,0.77,1,1,0,spruce,136,normal,simple_stand,4,0,3.0,1,high,4.02,0,6.6,1
apt_train_007729,27,west,2,25,18.0,2.63,new,central,1,21.6,1,32.0,0.15,1,0,1,fir,254,dense,simple_stand,14,0,2.0,0,medium,2.78,0,0.8,0
apt_train_007730,27,north,4,4,46.2,2.52,new,central,0,23.5,0,53.0,0.65,1,0,0,fir,154,dense,simple_stand,3,0,6.0,0,medium,2.74,0,7.9,0
apt_train_007731,27,east,7,14,75.5,2.5,old,central,0,22.3,2,29.0,0.55,0,0,0,fir,214,normal,simple_stand,10,0,0.0,0,high,3.55,1,0.0,0
apt_train_007732,27,south,10,19,18.0,2.61,normal,central,1,22.9,2,47.0,0.18,0,0,1,spruce,179,dense,water_reservoir,2,0,4.0,1,medium,3.24,1,4.3,1
apt_train_007733,27,south,9,28,87.5,2.79,normal,central,1,24.4,3,34.0,1.04,1,0,0,fir,139,normal,bucket,15,0,6.0,0,medium,3.17,1,10.8,0
apt_train_007734,27,east,8,18,87.1,2.84,normal,electric_heater,0,22.9,2,54.0,,0,0,0,spruce,142,normal,simple_stand,0,0,,0,low,3.61,1,8.1,1
apt_train_007735,27,east,6,3,50.9,2.76,old,central,1,22.3,3,31.0,0.86,0,0,0,pine,134,normal,bucket,6,0,5.0,1,medium,3.6,1,8.8,0
apt_train_007736,27,north,11,10,45.9,2.62,normal,central,0,22.7,1,56.0,1.68,0,0,0,spruce,106,dense,simple_stand,7,0,6.0,1,medium,2.24,1,9.6,1
apt_train_007737,27,east,12,24,39.3,2.82,old,central,1,19.7,2,44.0,1.27,0,0,0,spruce,160,normal,bucket,11,0,3.0,0,medium,1.43,1,0.9,1
apt_train_007738,27,east,3,7,32.3,2.8,new,central,1,22.2,4,46.0,0.15,2,0,0,pine,207,normal,simple_stand,5,0,4.0,1,low,1.4,1,0.5,0
apt_train_007739,27,west,7,16,44.4,2.54,old,central,0,20.5,3,27.0,0.51,0,0,1,fir,175,normal,simple_stand,10,0,1.0,0,medium,3.08,1,5.7,1
apt_train_007740,27,south,7,18,61.3,2.79,normal,central,0,25.5,3,30.0,1.87,1,0,1,fir,152,dense,simple_stand,11,0,5.0,1,medium,2.0,1,9.8,0
apt_train_007741,27,east,7,12,55.5,2.85,old,central,0,20.8,3,39.0,1.02,0,0,0,spruce,139,normal,bucket,4,0,4.0,0,medium,5.24,1,8.8,0
apt_train_007742,27,west,5,2,25.7,2.66,new,central,1,21.9,2,34.0,1.91,0,1,0,spruce,162,dense,simple_stand,15,0,3.0,1,medium,,1,3.0,1
apt_train_007743,27,west,10,29,18.0,2.69,old,electric_heater,1,18.3,4,,0.84,2,1,0,fir,195,normal,water_reservoir,0,1,5.0,0,medium,3.14,1,16.4,1
apt_train_007744,27,south,2,11,81.0,2.74,normal,central,0,24.3,2,43.0,2.19,0,0,0,fir,194,normal,bucket,14,0,1.0,1,medium,0.72,1,11.9,0
apt_train_007745,27,north,7,9,52.3,2.65,old,central,0,21.6,1,48.0,0.92,1,0,0,fir,161,normal,simple_stand,0,0,4.0,1,high,3.43,0,5.9,1
apt_train_007746,27,north,2,18,59.4,2.92,old,electric_heater,0,25.0,2,25.0,0.89,1,1,1,spruce,119,dense,bucket,8,0,4.0,1,high,,1,,1
apt_train_007747,27,east,9,10,45.9,2.71,normal,central,1,21.8,3,35.0,2.23,0,1,0,fir,170,normal,simple_stand,9,0,,0,medium,,0,0.6,0
apt_train_007748,27,west,5,16,20.0,2.49,normal,central,1,22.9,2,32.0,1.15,0,0,0,spruce,121,sparse,water_reservoir,7,0,5.0,0,low,,0,7.6,0
apt_train_007749,27,north,6,22,57.0,2.73,normal,central,1,22.1,2,43.0,1.29,1,0,0,spruce,148,dense,water_reservoir,9,0,4.0,1,low,2.4,1,13.1,0
apt_train_007750,27,north,3,30,40.5,2.68,new,central,1,26.1,1,53.0,1.23,1,0,1,fir,111,normal,simple_stand,9,0,0.0,0,medium,2.45,1,8.8,0
apt_train_007751,27,north,1,2,61.8,2.81,normal,central,0,19.8,1,35.0,0.25,0,0,1,spruce,204,normal,unknown,8,0,4.0,0,high,3.25,1,6.6,1
apt_train_007752,27,south,3,25,50.1,2.76,normal,electric_heater,1,26.1,3,30.0,0.24,1,0,0,spruce,190,dense,simple_stand,12,0,8.0,1,low,1.93,0,3.8,0
apt_train_007753,27,east,6,24,71.3,2.89,normal,central,1,18.0,2,52.0,0.92,2,0,0,spruce,173,normal,simple_stand,3,0,2.0,0,low,,0,5.9,0
apt_train_007754,27,north,8,4,36.4,2.73,new,central,0,22.7,3,55.0,,4,0,1,pine,128,normal,water_reservoir,0,0,6.0,0,low,1.17,1,3.2,1
apt_train_007755,27,west,1,9,74.2,2.59,old,central,0,22.8,3,49.0,1.87,0,0,0,fir,165,normal,bucket,5,0,3.0,0,medium,2.94,1,,1
apt_train_007756,27,north,1,19,38.2,2.58,old,central,0,22.8,4,36.0,0.38,0,0,0,spruce,182,sparse,water_reservoir,15,0,8.0,0,high,,1,12.3,1
apt_train_007757,27,west,7,29,42.8,2.8,normal,central,0,22.9,1,38.0,1.29,1,1,0,fir,177,normal,unknown,6,0,3.0,1,high,0.63,0,9.6,1
apt_train_007758,27,north,4,27,78.3,2.69,normal,central,0,20.8,2,61.0,1.37,2,0,1,fir,171,dense,water_reservoir,20,0,7.0,0,medium,0.8,1,18.9,0
apt_train_007759,27,west,11,18,34.9,2.49,normal,central,1,22.3,2,31.0,0.3,1,0,0,spruce,113,normal,bucket,12,0,3.0,0,medium,3.0,1,2.7,0
apt_train_007760,27,west,10,23,57.4,2.82,normal,central,0,20.5,5,33.0,1.53,0,1,0,spruce,177,normal,water_reservoir,1,0,5.0,0,high,3.05,1,3.4,0
apt_train_007761,27,north,7,1,60.1,2.67,new,electric_heater,0,24.7,0,,0.27,1,1,0,spruce,161,sparse,simple_stand,8,0,4.0,0,low,2.24,1,9.1,0
apt_train_007762,27,north,8,5,39.2,2.78,new,central,0,24.3,0,30.0,0.64,0,1,0,spruce,191,dense,water_reservoir,13,0,5.0,1,medium,2.09,0,1.4,1
apt_train_007763,27,east,4,22,29.0,2.6,new,central,1,24.3,2,35.0,1.18,1,0,0,spruce,194,normal,simple_stand,6,0,,0,low,0.62,1,16.2,0
apt_train_007764,27,west,10,30,70.1,2.61,normal,central,0,23.6,2,,0.35,1,0,1,spruce,161,sparse,bucket,13,0,7.0,0,high,5.22,0,14.5,0
apt_train_007765,27,east,9,8,46.0,2.85,new,central,1,25.4,3,39.0,2.4,0,0,0,spruce,174,normal,water_reservoir,12,0,5.0,1,medium,2.82,1,8.1,1
apt_train_007766,27,west,4,23,68.5,2.62,normal,central,0,18.0,0,54.0,1.37,1,0,0,spruce,158,dense,simple_stand,7,0,5.0,0,medium,0.74,0,8.9,1
apt_train_007767,27,east,3,13,45.4,2.67,normal,electric_heater,1,24.2,3,53.0,1.19,0,0,1,fir,143,normal,simple_stand,7,0,3.0,1,low,1.19,1,16.7,0
apt_train_007768,27,east,2,23,57.9,2.45,new,central,0,21.1,2,39.0,0.52,0,0,0,spruce,190,normal,water_reservoir,13,0,8.0,0,high,2.81,1,12.5,0
apt_train_007769,27,east,11,4,18.0,2.67,new,central,1,25.3,4,,1.11,0,1,0,spruce,190,normal,simple_stand,4,0,4.0,0,medium,3.53,1,0.0,0
